data/imgs/waterLily/image_00294.jpg,114,5,588,487,waterLily
data/imgs/waterLily/image_00280.jpg,72,59,345,308,waterLily
data/imgs/waterLily/image_00280.jpg,292,82,594,344,waterLily
data/imgs/waterLily/image_00323.jpg,141,103,506,435,waterLily
data/imgs/waterLily/image_00337.jpg,80,32,523,462,waterLily
data/imgs/waterLily/image_00336.jpg,142,83,549,352,waterLily
data/imgs/waterLily/image_00322.jpg,122,104,508,383,waterLily
data/imgs/waterLily/image_00281.jpg,86,83,433,364,waterLily
data/imgs/waterLily/image_00281.jpg,379,67,694,300,waterLily
data/imgs/waterLily/image_00295.jpg,102,29,617,382,waterLily
data/imgs/waterLily/image_00256.jpg,85,84,589,500,waterLily
data/imgs/waterLily/image_00252.jpg,25,52,524,483,waterLily
data/imgs/waterLily/image_00291.jpg,77,10,604,495,waterLily
data/imgs/waterLily/image_00285.jpg,50,66,409,375,waterLily
data/imgs/waterLily/image_00326.jpg,57,72,592,490,waterLily
data/imgs/waterLily/image_00332.jpg,74,73,481,444,waterLily
data/imgs/waterLily/image_00333.jpg,62,36,433,331,waterLily
data/imgs/waterLily/image_00333.jpg,336,147,720,409,waterLily
data/imgs/waterLily/image_00327.jpg,21,98,364,424,waterLily
data/imgs/waterLily/image_00327.jpg,316,87,624,420,waterLily
data/imgs/waterLily/image_00284.jpg,74,32,568,376,waterLily
data/imgs/waterLily/image_00290.jpg,42,143,526,478,waterLily
data/imgs/waterLily/image_00253.jpg,90,104,511,397,waterLily
data/imgs/waterLily/image_00279.jpg,38,119,483,474,waterLily
data/imgs/waterLily/image_00286.jpg,160,118,506,402,waterLily
data/imgs/waterLily/image_00292.jpg,64,103,509,393,waterLily
data/imgs/waterLily/image_00331.jpg,82,17,575,357,waterLily
data/imgs/waterLily/image_00325.jpg,129,124,545,338,waterLily
data/imgs/waterLily/image_00319.jpg,126,84,488,377,waterLily
data/imgs/waterLily/image_00318.jpg,2,115,328,420,waterLily
data/imgs/waterLily/image_00318.jpg,249,183,580,421,waterLily
data/imgs/waterLily/image_00324.jpg,53,91,457,438,waterLily
data/imgs/waterLily/image_00330.jpg,98,40,395,291,waterLily
data/imgs/waterLily/image_00293.jpg,12,14,623,495,waterLily
data/imgs/waterLily/image_00287.jpg,2,4,650,496,waterLily
data/imgs/waterLily/image_00278.jpg,234,12,641,387,waterLily
data/imgs/waterLily/image_00343.jpg,102,56,592,482,waterLily
data/imgs/waterLily/image_00342.jpg,36,38,496,490,waterLily
data/imgs/waterLily/image_00340.jpg,101,31,444,439,waterLily
data/imgs/waterLily/image_00341.jpg,64,84,557,500,waterLily
data/imgs/waterLily/image_00345.jpg,48,30,513,487,waterLily
data/imgs/waterLily/image_00351.jpg,97,85,599,440,waterLily
data/imgs/waterLily/image_00350.jpg,69,127,574,465,waterLily
data/imgs/waterLily/image_00344.jpg,58,59,470,438,waterLily
data/imgs/waterLily/image_00352.jpg,43,65,445,398,waterLily
data/imgs/waterLily/image_00346.jpg,112,50,526,455,waterLily
data/imgs/waterLily/image_00347.jpg,105,59,580,357,waterLily
data/imgs/waterLily/image_00353.jpg,140,62,562,447,waterLily
data/imgs/waterLily/image_00349.jpg,73,87,443,377,waterLily
data/imgs/waterLily/image_00349.jpg,382,71,655,360,waterLily
data/imgs/waterLily/image_00348.jpg,121,88,555,474,waterLily
data/imgs/waterLily/image_00261.jpg,32,14,630,497,waterLily
data/imgs/waterLily/image_00275.jpg,172,51,601,472,waterLily
data/imgs/waterLily/image_00329.jpg,102,103,706,455,waterLily
data/imgs/waterLily/image_00315.jpg,26,25,566,428,waterLily
data/imgs/waterLily/image_00301.jpg,154,48,589,470,waterLily
data/imgs/waterLily/image_00300.jpg,33,207,392,473,waterLily
data/imgs/waterLily/image_00300.jpg,303,81,691,400,waterLily
data/imgs/waterLily/image_00314.jpg,99,120,516,450,waterLily
data/imgs/waterLily/image_00328.jpg,9,98,362,410,waterLily
data/imgs/waterLily/image_00328.jpg,276,94,654,500,waterLily
data/imgs/waterLily/image_00274.jpg,118,85,554,394,waterLily
data/imgs/waterLily/image_00260.jpg,65,53,636,437,waterLily
data/imgs/waterLily/image_00276.jpg,188,67,507,369,waterLily
data/imgs/waterLily/image_00262.jpg,87,88,583,468,waterLily
data/imgs/waterLily/image_00289.jpg,108,69,611,388,waterLily
data/imgs/waterLily/image_00302.jpg,73,83,447,422,waterLily
data/imgs/waterLily/image_00302.jpg,396,63,752,332,waterLily
data/imgs/waterLily/image_00316.jpg,166,62,610,448,waterLily
data/imgs/waterLily/image_00317.jpg,28,158,466,426,waterLily
data/imgs/waterLily/image_00317.jpg,267,69,752,288,waterLily
data/imgs/waterLily/image_00303.jpg,27,45,561,500,waterLily
data/imgs/waterLily/image_00288.jpg,66,19,606,499,waterLily
data/imgs/waterLily/image_00263.jpg,81,12,583,362,waterLily
data/imgs/waterLily/image_00277.jpg,60,2,669,500,waterLily
data/imgs/waterLily/image_00273.jpg,206,55,565,416,waterLily
data/imgs/waterLily/image_00267.jpg,88,1,443,370,waterLily
data/imgs/waterLily/image_00298.jpg,6,60,575,501,waterLily
data/imgs/waterLily/image_00307.jpg,59,64,479,452,waterLily
data/imgs/waterLily/image_00313.jpg,36,163,396,473,waterLily
data/imgs/waterLily/image_00313.jpg,186,5,465,165,waterLily
data/imgs/waterLily/image_00312.jpg,140,64,615,477,waterLily
data/imgs/waterLily/image_00306.jpg,50,123,444,491,waterLily
data/imgs/waterLily/image_00299.jpg,99,42,620,468,waterLily
data/imgs/waterLily/image_00266.jpg,30,84,751,488,waterLily
data/imgs/waterLily/image_00272.jpg,85,190,397,452,waterLily
data/imgs/waterLily/image_00272.jpg,373,54,693,335,waterLily
data/imgs/waterLily/image_00264.jpg,129,57,526,371,waterLily
data/imgs/waterLily/image_00270.jpg,138,92,561,443,waterLily
data/imgs/waterLily/image_00258.jpg,164,20,454,222,waterLily
data/imgs/waterLily/image_00258.jpg,59,358,422,609,waterLily
data/imgs/waterLily/image_00310.jpg,59,33,511,444,waterLily
data/imgs/waterLily/image_00304.jpg,28,7,672,469,waterLily
data/imgs/waterLily/image_00338.jpg,116,60,563,377,waterLily
data/imgs/waterLily/image_00339.jpg,220,76,645,423,waterLily
data/imgs/waterLily/image_00305.jpg,1,40,488,501,waterLily
data/imgs/waterLily/image_00311.jpg,18,1,635,500,waterLily
data/imgs/waterLily/image_00259.jpg,79,1,645,497,waterLily
data/imgs/waterLily/image_00271.jpg,35,5,652,498,waterLily
data/imgs/waterLily/image_00265.jpg,172,42,525,421,waterLily
data/imgs/rose/image_01203.jpg,106,1,627,500,rose
data/imgs/rose/image_01217.jpg,97,80,612,500,rose
data/imgs/rose/image_01216.jpg,157,41,538,484,rose
data/imgs/rose/image_01202.jpg,207,54,566,461,rose
data/imgs/rose/image_01148.jpg,67,115,435,500,rose
data/imgs/rose/image_01160.jpg,137,89,621,409,rose
data/imgs/rose/image_01174.jpg,31,44,592,500,rose
data/imgs/rose/image_01158.jpg,60,36,470,467,rose
data/imgs/rose/image_01170.jpg,14,62,500,496,rose
data/imgs/rose/image_01164.jpg,2,20,594,488,rose
data/imgs/rose/image_01206.jpg,146,27,634,470,rose
data/imgs/rose/image_01212.jpg,70,71,506,432,rose
data/imgs/rose/image_01213.jpg,32,136,426,483,rose
data/imgs/rose/image_01207.jpg,99,59,645,496,rose
data/imgs/rose/image_01165.jpg,14,165,182,347,rose
data/imgs/rose/image_01165.jpg,205,139,540,416,rose
data/imgs/rose/image_01171.jpg,22,16,593,474,rose
data/imgs/rose/image_01159.jpg,138,76,537,350,rose
data/imgs/rose/image_01167.jpg,36,5,536,480,rose
data/imgs/rose/image_01173.jpg,26,65,352,425,rose
data/imgs/rose/image_01173.jpg,423,73,826,459,rose
data/imgs/rose/image_01198.jpg,66,64,432,356,rose
data/imgs/rose/image_01211.jpg,100,47,562,448,rose
data/imgs/rose/image_01205.jpg,54,52,512,437,rose
data/imgs/rose/image_01204.jpg,120,15,640,490,rose
data/imgs/rose/image_01210.jpg,11,52,629,500,rose
data/imgs/rose/image_01199.jpg,159,11,696,470,rose
data/imgs/rose/image_01172.jpg,68,24,610,469,rose
data/imgs/rose/image_01166.jpg,240,140,537,442,rose
data/imgs/rose/image_01143.jpg,127,107,598,416,rose
data/imgs/rose/image_01157.jpg,18,21,572,457,rose
data/imgs/rose/image_01180.jpg,63,34,331,325,rose
data/imgs/rose/image_01194.jpg,169,89,560,472,rose
data/imgs/rose/image_01221.jpg,95,73,571,470,rose
data/imgs/rose/image_01209.jpg,1,131,287,441,rose
data/imgs/rose/image_01209.jpg,310,173,660,492,rose
data/imgs/rose/image_01208.jpg,63,87,410,445,rose
data/imgs/rose/image_01220.jpg,104,71,544,433,rose
data/imgs/rose/image_01195.jpg,91,1,660,482,rose
data/imgs/rose/image_01181.jpg,70,32,467,445,rose
data/imgs/rose/image_01156.jpg,116,8,642,434,rose
data/imgs/rose/image_01154.jpg,210,13,645,427,rose
data/imgs/rose/image_01168.jpg,102,16,710,500,rose
data/imgs/rose/image_01197.jpg,73,55,547,416,rose
data/imgs/rose/image_01183.jpg,299,41,562,442,rose
data/imgs/rose/image_01222.jpg,224,77,567,428,rose
data/imgs/rose/image_01223.jpg,63,9,670,478,rose
data/imgs/rose/image_01182.jpg,90,22,549,446,rose
data/imgs/rose/image_01196.jpg,134,38,399,475,rose
data/imgs/rose/image_01169.jpg,64,61,394,360,rose
data/imgs/rose/image_01155.jpg,108,12,628,496,rose
data/imgs/rose/image_01179.jpg,116,133,452,476,rose
data/imgs/rose/image_01151.jpg,156,1,684,417,rose
data/imgs/rose/image_01145.jpg,159,112,509,409,rose
data/imgs/rose/image_01192.jpg,170,30,647,498,rose
data/imgs/rose/image_01186.jpg,65,17,475,457,rose
data/imgs/rose/image_01227.jpg,98,52,435,321,rose
data/imgs/rose/image_01226.jpg,187,113,549,491,rose
data/imgs/rose/image_01187.jpg,171,73,568,394,rose
data/imgs/rose/image_01193.jpg,82,57,517,432,rose
data/imgs/rose/image_01144.jpg,153,74,534,472,rose
data/imgs/rose/image_01150.jpg,56,71,483,362,rose
data/imgs/rose/image_01178.jpg,39,49,456,321,rose
data/imgs/rose/image_01146.jpg,90,48,586,499,rose
data/imgs/rose/image_01152.jpg,122,77,474,419,rose
data/imgs/rose/image_01185.jpg,78,70,568,467,rose
data/imgs/rose/image_01191.jpg,89,91,418,410,rose
data/imgs/rose/image_01218.jpg,134,37,560,425,rose
data/imgs/rose/image_01230.jpg,131,97,495,397,rose
data/imgs/rose/image_01224.jpg,10,6,615,500,rose
data/imgs/rose/image_01225.jpg,117,108,599,469,rose
data/imgs/rose/image_01231.jpg,88,50,585,467,rose
data/imgs/rose/image_01219.jpg,6,88,479,600,rose
data/imgs/rose/image_01190.jpg,102,22,623,500,rose
data/imgs/rose/image_01184.jpg,75,69,425,407,rose
data/imgs/rose/image_01153.jpg,136,1,548,487,rose
data/imgs/rose/image_01147.jpg,187,86,451,398,rose
data/imgs/sunflower/image_sunflower_3.jpeg,14,93,76,155,sunflower
data/imgs/sunflower/image_sunflower_3.jpeg,171,88,219,158,sunflower
data/imgs/sunflower/image_sunflower_2.jpeg,54,28,117,94,sunflower
data/imgs/sunflower/image_05403.jpg,57,59,406,508,sunflower
data/imgs/sunflower/image_05417.jpg,1,104,469,626,sunflower
data/imgs/sunflower/image_05413.jpg,18,18,516,486,sunflower
data/imgs/sunflower/image_05407.jpg,34,40,489,417,sunflower
data/imgs/sunflower/image_sunflower_6.jpeg,21,28,180,194,sunflower
data/imgs/sunflower/image_sunflower_7.jpg,930,340,1725,1155,sunflower
data/imgs/sunflower/image_sunflower_7.jpg,356,657,1072,1233,sunflower
data/imgs/sunflower/image_05406.jpg,19,4,493,468,sunflower
data/imgs/sunflower/image_05412.jpg,91,1,666,500,sunflower
data/imgs/sunflower/image_05438.jpg,45,1,500,503,sunflower
data/imgs/sunflower/image_05404.jpg,35,101,317,466,sunflower
data/imgs/sunflower/image_05410.jpg,151,10,606,458,sunflower
data/imgs/sunflower/image_sunflower_5.jpeg,35,72,175,231,sunflower
data/imgs/sunflower/image_sunflower_4.jpeg,69,10,227,152,sunflower
data/imgs/sunflower/image_05411.jpg,32,1,450,485,sunflower
data/imgs/sunflower/image_05405.jpg,137,38,395,353,sunflower
data/imgs/sunflower/image_05439.jpg,42,37,447,452,sunflower
data/imgs/sunflower/image_05420.jpg,1,3,519,500,sunflower
data/imgs/sunflower/image_05434.jpg,21,14,519,500,sunflower
data/imgs/sunflower/image_05408.jpg,103,14,584,477,sunflower
data/imgs/sunflower/image_sunflower_9.jpeg,35,14,209,207,sunflower
data/imgs/sunflower/image_sunflower_8.jpeg,109,54,164,113,sunflower
data/imgs/sunflower/image_05409.jpg,80,63,453,474,sunflower
data/imgs/sunflower/image_05435.jpg,17,55,470,492,sunflower
data/imgs/sunflower/image_05421.jpg,21,38,480,482,sunflower
data/imgs/sunflower/image_sunflower_10.jpeg,45,20,222,167,sunflower
data/imgs/sunflower/image_05437.jpg,64,16,500,476,sunflower
data/imgs/sunflower/image_05423.jpg,27,1,522,481,sunflower
data/imgs/sunflower/image_05422.jpg,1,28,500,480,sunflower
data/imgs/sunflower/image_05436.jpg,8,51,481,487,sunflower
data/imgs/sunflower/image_05432.jpg,37,35,484,474,sunflower
data/imgs/sunflower/image_05426.jpg,30,60,479,551,sunflower
data/imgs/sunflower/image_05427.jpg,95,1,604,462,sunflower
data/imgs/sunflower/image_05433.jpg,21,25,493,490,sunflower
data/imgs/sunflower/image_05419.jpg,12,1,488,507,sunflower
data/imgs/sunflower/image_05425.jpg,62,30,442,463,sunflower
data/imgs/sunflower/image_05431.jpg,53,7,611,500,sunflower
data/imgs/sunflower/image_05430.jpg,10,16,469,458,sunflower
data/imgs/sunflower/image_05424.jpg,168,9,600,476,sunflower
data/imgs/sunflower/image_05418.jpg,14,15,525,488,sunflower
data/imgs/sunflower/image_05443.jpg,1,1,508,500,sunflower
data/imgs/sunflower/image_05457.jpg,108,43,533,488,sunflower
data/imgs/sunflower/image_05456.jpg,117,11,551,456,sunflower
data/imgs/sunflower/image_05442.jpg,4,6,509,500,sunflower
data/imgs/sunflower/image_05454.jpg,118,34,582,480,sunflower
data/imgs/sunflower/image_05440.jpg,76,43,505,471,sunflower
data/imgs/sunflower/image_05441.jpg,165,31,599,470,sunflower
data/imgs/sunflower/image_05455.jpg,140,15,553,442,sunflower
data/imgs/sunflower/image_05451.jpg,35,48,552,377,sunflower
data/imgs/sunflower/image_05445.jpg,99,8,586,467,sunflower
data/imgs/sunflower/image_05444.jpg,14,4,575,471,sunflower
data/imgs/sunflower/image_05450.jpg,150,11,525,434,sunflower
data/imgs/sunflower/image_05446.jpg,26,13,538,476,sunflower
